"subject","br","hr","far","true_posterior","response","presentation_format","format","condition","trial"
8,0.1,0.5,0.3,0.1562,0.16,"Symbolic","frequency","symbolic_natural",2
8,0.1,0.5,0.5,0.1,0.1,"Symbolic","frequency","symbolic_natural",3
8,0.1,0.7,0.1,0.4375,0.43,"Symbolic","frequency","symbolic_natural",4
8,0.1,0.7,0.3,0.2059,0.21,"Symbolic","frequency","symbolic_natural",5
8,0.1,0.7,0.5,0.1346,0.13,"Symbolic","frequency","symbolic_natural",6
8,0.1,0.9,0.1,0.5,0.5,"Symbolic","frequency","symbolic_natural",7
8,0.1,0.9,0.3,0.25,0.25,"Symbolic","frequency","symbolic_natural",8
8,0.1,0.9,0.5,0.1667,0.17,"Symbolic","frequency","symbolic_natural",9
8,0.3,0.5,0.1,0.6818,0.68,"Symbolic","frequency","symbolic_natural",10
8,0.3,0.5,0.3,0.4167,0.42,"Symbolic","frequency","symbolic_natural",11
8,0.3,0.5,0.5,0.3,0.3,"Symbolic","frequency","symbolic_natural",12
8,0.3,0.7,0.1,0.75,0.75,"Symbolic","frequency","symbolic_natural",13
8,0.3,0.7,0.3,0.5,0.5,"Symbolic","frequency","symbolic_natural",14
8,0.3,0.7,0.5,0.375,0.46,"Symbolic","frequency","symbolic_natural",15
8,0.3,0.9,0.1,0.7941,0.79,"Symbolic","frequency","symbolic_natural",16
8,0.3,0.9,0.3,0.5625,0.56,"Symbolic","frequency","symbolic_natural",17
8,0.3,0.9,0.5,0.4355,0.44,"Symbolic","frequency","symbolic_natural",18
8,0.5,0.5,0.1,0.8333,0.83,"Symbolic","frequency","symbolic_natural",19
8,0.5,0.5,0.3,0.625,0.63,"Symbolic","frequency","symbolic_natural",20
8,0.5,0.5,0.5,0.5,0.5,"Symbolic","frequency","symbolic_natural",21
8,0.5,0.7,0.1,0.875,0.87,"Symbolic","frequency","symbolic_natural",22
8,0.5,0.7,0.3,0.7,0.7,"Symbolic","frequency","symbolic_natural",23
8,0.5,0.7,0.5,0.5833,0.58,"Symbolic","frequency","symbolic_natural",24
8,0.5,0.9,0.1,0.9,0.9,"Symbolic","frequency","symbolic_natural",25
8,0.5,0.9,0.3,0.75,0.75,"Symbolic","frequency","symbolic_natural",26
8,0.5,0.9,0.5,0.6429,0.64,"Symbolic","frequency","symbolic_natural",27
8,0.7,0.5,0.1,0.9211,0.88,"Symbolic","frequency","symbolic_natural",28
8,0.7,0.5,0.3,0.7955,0.8,"Symbolic","frequency","symbolic_natural",29
8,0.7,0.5,0.5,0.7,0.7,"Symbolic","frequency","symbolic_natural",30
8,0.7,0.7,0.1,0.9423,0.94,"Symbolic","frequency","symbolic_natural",31
8,0.7,0.7,0.3,0.8448,0.84,"Symbolic","frequency","symbolic_natural",32
8,0.7,0.7,0.5,0.7656,0.91,"Symbolic","frequency","symbolic_natural",33
8,0.7,0.9,0.1,0.9545,0.95,"Symbolic","frequency","symbolic_natural",34
8,0.7,0.9,0.3,0.875,0.88,"Symbolic","frequency","symbolic_natural",35
8,0.7,0.9,0.5,0.8077,0.81,"Symbolic","frequency","symbolic_natural",36
8,0.9,0.5,0.1,0.9783,0.98,"Symbolic","frequency","symbolic_natural",37
8,0.9,0.5,0.3,0.9375,0.94,"Symbolic","frequency","symbolic_natural",38
8,0.9,0.5,0.5,0.9,0.9,"Symbolic","frequency","symbolic_natural",39
8,0.9,0.7,0.1,0.9844,0.98,"Symbolic","frequency","symbolic_natural",40
8,0.9,0.7,0.3,0.9545,0.95,"Symbolic","frequency","symbolic_natural",41
8,0.9,0.7,0.5,0.9265,0.93,"Symbolic","frequency","symbolic_natural",42
8,0.9,0.9,0.1,0.9878,0.99,"Symbolic","frequency","symbolic_natural",43
8,0.9,0.9,0.3,0.9643,0.96,"Symbolic","frequency","symbolic_natural",44
8,0.9,0.9,0.5,0.9419,0.94,"Symbolic","frequency","symbolic_natural",45
9,0.1,0.5,0.1,0.3571,0.01,"Symbolic","frequency","symbolic_natural",1
9,0.1,0.5,0.3,0.1562,0.27,"Symbolic","frequency","symbolic_natural",2
9,0.1,0.5,0.5,0.1,0.04,"Symbolic","frequency","symbolic_natural",3
9,0.1,0.7,0.1,0.4375,0.09,"Symbolic","frequency","symbolic_natural",4
9,0.1,0.7,0.3,0.2059,0.03,"Symbolic","frequency","symbolic_natural",5
9,0.1,0.7,0.5,0.1346,0.05,"Symbolic","frequency","symbolic_natural",6
9,0.1,0.9,0.1,0.5,0.01,"Symbolic","frequency","symbolic_natural",7
9,0.1,0.9,0.3,0.25,0.1,"Symbolic","frequency","symbolic_natural",8
9,0.1,0.9,0.5,0.1667,0.05,"Symbolic","frequency","symbolic_natural",9
9,0.3,0.5,0.1,0.6818,0.01,"Symbolic","frequency","symbolic_natural",10
9,0.3,0.5,0.3,0.4167,0.15,"Symbolic","frequency","symbolic_natural",11
9,0.3,0.5,0.5,0.3,0.5,"Symbolic","frequency","symbolic_natural",12
9,0.3,0.7,0.1,0.75,0.03,"Symbolic","frequency","symbolic_natural",13
9,0.3,0.7,0.3,0.5,0.02,"Symbolic","frequency","symbolic_natural",14
9,0.3,0.7,0.5,0.375,0.5,"Symbolic","frequency","symbolic_natural",15
9,0.3,0.9,0.1,0.7941,0.73,"Symbolic","frequency","symbolic_natural",16
9,0.3,0.9,0.3,0.5625,0.07,"Symbolic","frequency","symbolic_natural",17
9,0.3,0.9,0.5,0.4355,0.35,"Symbolic","frequency","symbolic_natural",18
9,0.5,0.5,0.1,0.8333,0.01,"Symbolic","frequency","symbolic_natural",19
9,0.5,0.5,0.3,0.625,0.02,"Symbolic","frequency","symbolic_natural",20
9,0.5,0.5,0.5,0.5,0.25,"Symbolic","frequency","symbolic_natural",21
9,0.5,0.7,0.1,0.875,0.5,"Symbolic","frequency","symbolic_natural",22
9,0.5,0.7,0.3,0.7,0.15,"Symbolic","frequency","symbolic_natural",23
9,0.5,0.7,0.5,0.5833,0.25,"Symbolic","frequency","symbolic_natural",24
9,0.5,0.9,0.1,0.9,0.1,"Symbolic","frequency","symbolic_natural",25
9,0.5,0.9,0.3,0.75,0.15,"Symbolic","frequency","symbolic_natural",26
9,0.5,0.9,0.5,0.6429,0.05,"Symbolic","frequency","symbolic_natural",27
9,0.7,0.5,0.1,0.9211,0.01,"Symbolic","frequency","symbolic_natural",28
9,0.7,0.5,0.3,0.7955,0.03,"Symbolic","frequency","symbolic_natural",29
9,0.7,0.5,0.5,0.7,0.15,"Symbolic","frequency","symbolic_natural",30
9,0.7,0.7,0.1,0.9423,0.01,"Symbolic","frequency","symbolic_natural",31
9,0.7,0.7,0.3,0.8448,0.09,"Symbolic","frequency","symbolic_natural",32
9,0.7,0.7,0.5,0.7656,0.05,"Symbolic","frequency","symbolic_natural",33
9,0.7,0.9,0.1,0.9545,0.03,"Symbolic","frequency","symbolic_natural",34
9,0.7,0.9,0.3,0.875,0.09,"Symbolic","frequency","symbolic_natural",35
9,0.7,0.9,0.5,0.8077,0.05,"Symbolic","frequency","symbolic_natural",36
9,0.9,0.5,0.1,0.9783,0.01,"Symbolic","frequency","symbolic_natural",37
9,0.9,0.5,0.3,0.9375,0.5,"Symbolic","frequency","symbolic_natural",38
9,0.9,0.5,0.5,0.9,0.05,"Symbolic","frequency","symbolic_natural",39
9,0.9,0.7,0.1,0.9844,0.01,"Symbolic","frequency","symbolic_natural",40
9,0.9,0.7,0.3,0.9545,0.03,"Symbolic","frequency","symbolic_natural",41
9,0.9,0.7,0.5,0.9265,0.05,"Symbolic","frequency","symbolic_natural",42
9,0.9,0.9,0.1,0.9878,0.01,"Symbolic","frequency","symbolic_natural",43
9,0.9,0.9,0.3,0.9643,0.03,"Symbolic","frequency","symbolic_natural",44
9,0.9,0.9,0.5,0.9419,0.05,"Symbolic","frequency","symbolic_natural",45
10,0.1,0.5,0.1,0.3571,0.36,"Symbolic","frequency","symbolic_natural",1
10,0.1,0.5,0.3,0.1562,0.16,"Symbolic","frequency","symbolic_natural",2
10,0.1,0.5,0.5,0.1,0.1,"Symbolic","frequency","symbolic_natural",3
10,0.1,0.7,0.1,0.4375,0.44,"Symbolic","frequency","symbolic_natural",4
10,0.1,0.7,0.3,0.2059,0.21,"Symbolic","frequency","symbolic_natural",5
10,0.1,0.7,0.5,0.1346,0.14,"Symbolic","frequency","symbolic_natural",6
10,0.1,0.9,0.1,0.5,0.5,"Symbolic","frequency","symbolic_natural",7
10,0.1,0.9,0.3,0.25,0.25,"Symbolic","frequency","symbolic_natural",8
10,0.1,0.9,0.5,0.1667,0.17,"Symbolic","frequency","symbolic_natural",9
10,0.3,0.5,0.1,0.6818,0.68,"Symbolic","frequency","symbolic_natural",10
10,0.3,0.5,0.3,0.4167,0.42,"Symbolic","frequency","symbolic_natural",11
10,0.3,0.5,0.5,0.3,0.3,"Symbolic","frequency","symbolic_natural",12
10,0.3,0.7,0.1,0.75,0.75,"Symbolic","frequency","symbolic_natural",13
10,0.3,0.7,0.3,0.5,0.5,"Symbolic","frequency","symbolic_natural",14
10,0.3,0.7,0.5,0.375,0.3,"Symbolic","frequency","symbolic_natural",15
10,0.3,0.9,0.1,0.7941,0.79,"Symbolic","frequency","symbolic_natural",16
10,0.3,0.9,0.3,0.5625,0.56,"Symbolic","frequency","symbolic_natural",17
10,0.3,0.9,0.5,0.4355,0.44,"Symbolic","frequency","symbolic_natural",18
10,0.5,0.5,0.1,0.8333,0.83,"Symbolic","frequency","symbolic_natural",19
10,0.5,0.5,0.3,0.625,0.63,"Symbolic","frequency","symbolic_natural",20
10,0.5,0.5,0.5,0.5,0.5,"Symbolic","frequency","symbolic_natural",21
10,0.5,0.7,0.1,0.875,0.9,"Symbolic","frequency","symbolic_natural",22
10,0.5,0.7,0.3,0.7,0.7,"Symbolic","frequency","symbolic_natural",23
10,0.5,0.7,0.5,0.5833,0.58,"Symbolic","frequency","symbolic_natural",24
10,0.5,0.9,0.1,0.9,0.9,"Symbolic","frequency","symbolic_natural",25
10,0.5,0.9,0.3,0.75,0.75,"Symbolic","frequency","symbolic_natural",26
10,0.5,0.9,0.5,0.6429,0.64,"Symbolic","frequency","symbolic_natural",27
10,0.7,0.5,0.1,0.9211,0.92,"Symbolic","frequency","symbolic_natural",28
10,0.7,0.5,0.3,0.7955,0.8,"Symbolic","frequency","symbolic_natural",29
10,0.7,0.5,0.5,0.7,0.7,"Symbolic","frequency","symbolic_natural",30
10,0.7,0.7,0.1,0.9423,0.94,"Symbolic","frequency","symbolic_natural",31
10,0.7,0.7,0.3,0.8448,0.84,"Symbolic","frequency","symbolic_natural",32
10,0.7,0.7,0.5,0.7656,0.77,"Symbolic","frequency","symbolic_natural",33
10,0.7,0.9,0.1,0.9545,0.95,"Symbolic","frequency","symbolic_natural",34
10,0.7,0.9,0.3,0.875,0.9,"Symbolic","frequency","symbolic_natural",35
10,0.7,0.9,0.5,0.8077,0.81,"Symbolic","frequency","symbolic_natural",36
10,0.9,0.5,0.1,0.9783,0.99,"Symbolic","frequency","symbolic_natural",37
10,0.9,0.5,0.3,0.9375,0.94,"Symbolic","frequency","symbolic_natural",38
10,0.9,0.5,0.5,0.9,0.9,"Symbolic","frequency","symbolic_natural",39
10,0.9,0.7,0.1,0.9844,0.98,"Symbolic","frequency","symbolic_natural",40
10,0.9,0.7,0.3,0.9545,0.95,"Symbolic","frequency","symbolic_natural",41
10,0.9,0.7,0.5,0.9265,0.93,"Symbolic","frequency","symbolic_natural",42
10,0.9,0.9,0.1,0.9878,0.99,"Symbolic","frequency","symbolic_natural",43
10,0.9,0.9,0.3,0.9643,0.96,"Symbolic","frequency","symbolic_natural",44
10,0.9,0.9,0.5,0.9419,0.94,"Symbolic","frequency","symbolic_natural",45
11,0.1,0.5,0.1,0.3571,0.36,"Symbolic","frequency","symbolic_natural",1
11,0.1,0.5,0.3,0.1562,0.16,"Symbolic","frequency","symbolic_natural",2
11,0.1,0.5,0.5,0.1,0.1,"Symbolic","frequency","symbolic_natural",3
11,0.1,0.7,0.1,0.4375,0.44,"Symbolic","frequency","symbolic_natural",4
11,0.1,0.7,0.3,0.2059,0.21,"Symbolic","frequency","symbolic_natural",5
11,0.1,0.7,0.5,0.1346,0.13,"Symbolic","frequency","symbolic_natural",6
11,0.1,0.9,0.1,0.5,0.5,"Symbolic","frequency","symbolic_natural",7
11,0.1,0.9,0.3,0.25,0.25,"Symbolic","frequency","symbolic_natural",8
11,0.1,0.9,0.5,0.1667,0.17,"Symbolic","frequency","symbolic_natural",9
11,0.3,0.5,0.1,0.6818,0.68,"Symbolic","frequency","symbolic_natural",10
11,0.3,0.5,0.3,0.4167,0.42,"Symbolic","frequency","symbolic_natural",11
11,0.3,0.5,0.5,0.3,0.5,"Symbolic","frequency","symbolic_natural",12
11,0.3,0.7,0.1,0.75,0.75,"Symbolic","frequency","symbolic_natural",13
11,0.3,0.7,0.3,0.5,0.5,"Symbolic","frequency","symbolic_natural",14
11,0.3,0.7,0.5,0.375,0.38,"Symbolic","frequency","symbolic_natural",15
11,0.3,0.9,0.1,0.7941,0.74,"Symbolic","frequency","symbolic_natural",16
11,0.3,0.9,0.3,0.5625,0.56,"Symbolic","frequency","symbolic_natural",17
11,0.3,0.9,0.5,0.4355,0.44,"Symbolic","frequency","symbolic_natural",18
11,0.5,0.5,0.1,0.8333,0.83,"Symbolic","frequency","symbolic_natural",19
11,0.5,0.5,0.3,0.625,0.63,"Symbolic","frequency","symbolic_natural",20
11,0.5,0.5,0.5,0.5,0.5,"Symbolic","frequency","symbolic_natural",21
11,0.5,0.7,0.1,0.875,0.85,"Symbolic","frequency","symbolic_natural",22
11,0.5,0.7,0.3,0.7,0.7,"Symbolic","frequency","symbolic_natural",23
11,0.5,0.7,0.5,0.5833,0.58,"Symbolic","frequency","symbolic_natural",24
11,0.5,0.9,0.1,0.9,0.9,"Symbolic","frequency","symbolic_natural",25
11,0.5,0.9,0.3,0.75,0.75,"Symbolic","frequency","symbolic_natural",26
11,0.5,0.9,0.5,0.6429,0.64,"Symbolic","frequency","symbolic_natural",27
11,0.7,0.5,0.1,0.9211,0.92,"Symbolic","frequency","symbolic_natural",28
11,0.7,0.5,0.3,0.7955,0.8,"Symbolic","frequency","symbolic_natural",29
11,0.7,0.5,0.5,0.7,0.07,"Symbolic","frequency","symbolic_natural",30
11,0.7,0.7,0.1,0.9423,0.94,"Symbolic","frequency","symbolic_natural",31
11,0.7,0.7,0.3,0.8448,0.84,"Symbolic","frequency","symbolic_natural",32
11,0.7,0.7,0.5,0.7656,0.77,"Symbolic","frequency","symbolic_natural",33
11,0.7,0.9,0.1,0.9545,0.95,"Symbolic","frequency","symbolic_natural",34
11,0.7,0.9,0.3,0.875,0.88,"Symbolic","frequency","symbolic_natural",35
11,0.7,0.9,0.5,0.8077,0.81,"Symbolic","frequency","symbolic_natural",36
11,0.9,0.5,0.1,0.9783,0.98,"Symbolic","frequency","symbolic_natural",37
11,0.9,0.5,0.3,0.9375,0.43,"Symbolic","frequency","symbolic_natural",38
11,0.9,0.5,0.5,0.9,0.9,"Symbolic","frequency","symbolic_natural",39
11,0.9,0.7,0.1,0.9844,0.98,"Symbolic","frequency","symbolic_natural",40
11,0.9,0.7,0.3,0.9545,0.95,"Symbolic","frequency","symbolic_natural",41
11,0.9,0.7,0.5,0.9265,0.93,"Symbolic","frequency","symbolic_natural",42
11,0.9,0.9,0.1,0.9878,0.99,"Symbolic","frequency","symbolic_natural",43
11,0.9,0.9,0.3,0.9643,0.96,"Symbolic","frequency","symbolic_natural",44
11,0.9,0.9,0.5,0.9419,0.94,"Symbolic","frequency","symbolic_natural",45
12,0.1,0.5,0.1,0.3571,0.2,"Symbolic","frequency","symbolic_natural",1
12,0.1,0.5,0.3,0.1562,0.2,"Symbolic","frequency","symbolic_natural",2
12,0.1,0.5,0.5,0.1,0.55,"Symbolic","frequency","symbolic_natural",3
12,0.1,0.7,0.1,0.4375,0.2,"Symbolic","frequency","symbolic_natural",4
12,0.1,0.7,0.3,0.2059,0.3,"Symbolic","frequency","symbolic_natural",5
12,0.1,0.7,0.5,0.1346,0.6,"Symbolic","frequency","symbolic_natural",6
12,0.1,0.9,0.1,0.5,0.3,"Symbolic","frequency","symbolic_natural",7
12,0.1,0.9,0.3,0.25,0.32,"Symbolic","frequency","symbolic_natural",8
12,0.1,0.9,0.5,0.1667,0.1,"Symbolic","frequency","symbolic_natural",9
12,0.3,0.5,0.1,0.6818,0.4,"Symbolic","frequency","symbolic_natural",10
12,0.3,0.5,0.3,0.4167,0.3,"Symbolic","frequency","symbolic_natural",11
12,0.3,0.5,0.5,0.3,0.7,"Symbolic","frequency","symbolic_natural",12
12,0.3,0.7,0.1,0.75,0.35,"Symbolic","frequency","symbolic_natural",13
12,0.3,0.7,0.3,0.5,0.55,"Symbolic","frequency","symbolic_natural",14
12,0.3,0.7,0.5,0.375,0.4,"Symbolic","frequency","symbolic_natural",15
12,0.3,0.9,0.1,0.7941,0.5,"Symbolic","frequency","symbolic_natural",16
12,0.3,0.9,0.3,0.5625,0.4,"Symbolic","frequency","symbolic_natural",17
12,0.3,0.9,0.5,0.4355,0.55,"Symbolic","frequency","symbolic_natural",18
12,0.5,0.5,0.1,0.8333,0.3,"Symbolic","frequency","symbolic_natural",19
12,0.5,0.5,0.3,0.625,0.3,"Symbolic","frequency","symbolic_natural",20
12,0.5,0.5,0.5,0.5,0.6,"Symbolic","frequency","symbolic_natural",21
12,0.5,0.7,0.1,0.875,0.65,"Symbolic","frequency","symbolic_natural",22
12,0.5,0.7,0.3,0.7,0.6,"Symbolic","frequency","symbolic_natural",23
12,0.5,0.7,0.5,0.5833,0.6,"Symbolic","frequency","symbolic_natural",24
12,0.5,0.9,0.1,0.9,0.4,"Symbolic","frequency","symbolic_natural",25
12,0.5,0.9,0.3,0.75,0.4,"Symbolic","frequency","symbolic_natural",26
12,0.5,0.9,0.5,0.6429,0.5,"Symbolic","frequency","symbolic_natural",27
12,0.7,0.5,0.1,0.9211,0.6,"Symbolic","frequency","symbolic_natural",28
12,0.7,0.5,0.3,0.7955,0.65,"Symbolic","frequency","symbolic_natural",29
12,0.7,0.5,0.5,0.7,0.5,"Symbolic","frequency","symbolic_natural",30
12,0.7,0.7,0.1,0.9423,0.5,"Symbolic","frequency","symbolic_natural",31
12,0.7,0.7,0.3,0.8448,0.7,"Symbolic","frequency","symbolic_natural",32
12,0.7,0.7,0.5,0.7656,0.6,"Symbolic","frequency","symbolic_natural",33
12,0.7,0.9,0.1,0.9545,0.7,"Symbolic","frequency","symbolic_natural",34
12,0.7,0.9,0.3,0.875,0.6,"Symbolic","frequency","symbolic_natural",35
12,0.7,0.9,0.5,0.8077,0.6,"Symbolic","frequency","symbolic_natural",36
12,0.9,0.5,0.1,0.9783,0.2,"Symbolic","frequency","symbolic_natural",37
12,0.9,0.5,0.3,0.9375,0.6,"Symbolic","frequency","symbolic_natural",38
12,0.9,0.5,0.5,0.9,0.68,"Symbolic","frequency","symbolic_natural",39
12,0.9,0.7,0.1,0.9844,0.4,"Symbolic","frequency","symbolic_natural",40
12,0.9,0.7,0.3,0.9545,0.6,"Symbolic","frequency","symbolic_natural",41
12,0.9,0.7,0.5,0.9265,0.5,"Symbolic","frequency","symbolic_natural",42
12,0.9,0.9,0.1,0.9878,0.3,"Symbolic","frequency","symbolic_natural",43
12,0.9,0.9,0.3,0.9643,0.3,"Symbolic","frequency","symbolic_natural",44
12,0.9,0.9,0.5,0.9419,0.8,"Symbolic","frequency","symbolic_natural",45
13,0.1,0.5,0.1,0.3571,0.36,"Symbolic","frequency","symbolic_natural",1
13,0.1,0.5,0.3,0.1562,0.16,"Symbolic","frequency","symbolic_natural",2
13,0.1,0.5,0.5,0.1,0.1,"Symbolic","frequency","symbolic_natural",3
13,0.1,0.7,0.1,0.4375,0.44,"Symbolic","frequency","symbolic_natural",4
13,0.1,0.7,0.3,0.2059,0.21,"Symbolic","frequency","symbolic_natural",5
13,0.1,0.7,0.5,0.1346,0.13,"Symbolic","frequency","symbolic_natural",6
13,0.1,0.9,0.1,0.5,0.5,"Symbolic","frequency","symbolic_natural",7
13,0.1,0.9,0.3,0.25,0.25,"Symbolic","frequency","symbolic_natural",8
13,0.1,0.9,0.5,0.1667,0.17,"Symbolic","frequency","symbolic_natural",9
13,0.3,0.5,0.1,0.6818,0.68,"Symbolic","frequency","symbolic_natural",10
13,0.3,0.5,0.3,0.4167,0.42,"Symbolic","frequency","symbolic_natural",11
13,0.3,0.5,0.5,0.3,0.3,"Symbolic","frequency","symbolic_natural",12
13,0.3,0.7,0.1,0.75,0.7,"Symbolic","frequency","symbolic_natural",13
13,0.3,0.7,0.3,0.5,0.5,"Symbolic","frequency","symbolic_natural",14
13,0.3,0.7,0.5,0.375,0.38,"Symbolic","frequency","symbolic_natural",15
13,0.3,0.9,0.1,0.7941,0.79,"Symbolic","frequency","symbolic_natural",16
13,0.3,0.9,0.3,0.5625,0.56,"Symbolic","frequency","symbolic_natural",17
13,0.3,0.9,0.5,0.4355,0.44,"Symbolic","frequency","symbolic_natural",18
13,0.5,0.5,0.1,0.8333,0.83,"Symbolic","frequency","symbolic_natural",19
13,0.5,0.5,0.3,0.625,0.63,"Symbolic","frequency","symbolic_natural",20
13,0.5,0.5,0.5,0.5,0.5,"Symbolic","frequency","symbolic_natural",21
13,0.5,0.7,0.1,0.875,0.88,"Symbolic","frequency","symbolic_natural",22
13,0.5,0.7,0.3,0.7,0.7,"Symbolic","frequency","symbolic_natural",23
13,0.5,0.7,0.5,0.5833,0.58,"Symbolic","frequency","symbolic_natural",24
13,0.5,0.9,0.1,0.9,0.9,"Symbolic","frequency","symbolic_natural",25
13,0.5,0.9,0.3,0.75,0.75,"Symbolic","frequency","symbolic_natural",26
13,0.5,0.9,0.5,0.6429,0.64,"Symbolic","frequency","symbolic_natural",27
13,0.7,0.5,0.1,0.9211,0.92,"Symbolic","frequency","symbolic_natural",28
13,0.7,0.5,0.3,0.7955,0.8,"Symbolic","frequency","symbolic_natural",29
13,0.7,0.5,0.5,0.7,0.7,"Symbolic","frequency","symbolic_natural",30
13,0.7,0.7,0.1,0.9423,0.94,"Symbolic","frequency","symbolic_natural",31
13,0.7,0.7,0.3,0.8448,0.84,"Symbolic","frequency","symbolic_natural",32
13,0.7,0.7,0.5,0.7656,0.77,"Symbolic","frequency","symbolic_natural",33
13,0.7,0.9,0.1,0.9545,0.95,"Symbolic","frequency","symbolic_natural",34
13,0.7,0.9,0.3,0.875,0.88,"Symbolic","frequency","symbolic_natural",35
13,0.7,0.9,0.5,0.8077,0.81,"Symbolic","frequency","symbolic_natural",36
13,0.9,0.5,0.1,0.9783,0.98,"Symbolic","frequency","symbolic_natural",37
13,0.9,0.5,0.3,0.9375,0.94,"Symbolic","frequency","symbolic_natural",38
13,0.9,0.5,0.5,0.9,0.9,"Symbolic","frequency","symbolic_natural",39
13,0.9,0.7,0.1,0.9844,0.98,"Symbolic","frequency","symbolic_natural",40
13,0.9,0.7,0.3,0.9545,0.95,"Symbolic","frequency","symbolic_natural",41
13,0.9,0.7,0.5,0.9265,0.93,"Symbolic","frequency","symbolic_natural",42
13,0.9,0.9,0.1,0.9878,0.99,"Symbolic","frequency","symbolic_natural",43
13,0.9,0.9,0.3,0.9643,0.96,"Symbolic","frequency","symbolic_natural",44
13,0.9,0.9,0.5,0.9419,0.94,"Symbolic","frequency","symbolic_natural",45
14,0.1,0.5,0.1,0.3571,0.1,"Symbolic","frequency","symbolic_natural",1
14,0.1,0.5,0.3,0.1562,0.1,"Symbolic","frequency","symbolic_natural",2
14,0.1,0.5,0.5,0.1,0.1,"Symbolic","frequency","symbolic_natural",3
14,0.1,0.7,0.1,0.4375,0.1,"Symbolic","frequency","symbolic_natural",4
14,0.1,0.7,0.3,0.2059,0.1,"Symbolic","frequency","symbolic_natural",5
14,0.1,0.7,0.5,0.1346,0.1,"Symbolic","frequency","symbolic_natural",6
14,0.1,0.9,0.1,0.5,0.1,"Symbolic","frequency","symbolic_natural",7
14,0.1,0.9,0.3,0.25,0.1,"Symbolic","frequency","symbolic_natural",8
14,0.1,0.9,0.5,0.1667,0.1,"Symbolic","frequency","symbolic_natural",9
14,0.3,0.5,0.1,0.6818,0.3,"Symbolic","frequency","symbolic_natural",10
14,0.3,0.5,0.3,0.4167,0.3,"Symbolic","frequency","symbolic_natural",11
14,0.3,0.5,0.5,0.3,0.5,"Symbolic","frequency","symbolic_natural",12
14,0.3,0.7,0.1,0.75,0.3,"Symbolic","frequency","symbolic_natural",13
14,0.3,0.7,0.3,0.5,0.3,"Symbolic","frequency","symbolic_natural",14
14,0.3,0.7,0.5,0.375,0.3,"Symbolic","frequency","symbolic_natural",15
14,0.3,0.9,0.1,0.7941,0.9,"Symbolic","frequency","symbolic_natural",16
14,0.3,0.9,0.3,0.5625,0.3,"Symbolic","frequency","symbolic_natural",17
14,0.3,0.9,0.5,0.4355,0.9,"Symbolic","frequency","symbolic_natural",18
14,0.5,0.5,0.1,0.8333,0.5,"Symbolic","frequency","symbolic_natural",19
14,0.5,0.5,0.3,0.625,0.5,"Symbolic","frequency","symbolic_natural",20
14,0.5,0.5,0.5,0.5,0.5,"Symbolic","frequency","symbolic_natural",21
14,0.5,0.7,0.1,0.875,0.8,"Symbolic","frequency","symbolic_natural",22
14,0.5,0.7,0.3,0.7,0.5,"Symbolic","frequency","symbolic_natural",23
14,0.5,0.7,0.5,0.5833,0.7,"Symbolic","frequency","symbolic_natural",24
14,0.5,0.9,0.1,0.9,0.5,"Symbolic","frequency","symbolic_natural",25
14,0.5,0.9,0.3,0.75,0.5,"Symbolic","frequency","symbolic_natural",26
14,0.5,0.9,0.5,0.6429,0.5,"Symbolic","frequency","symbolic_natural",27
14,0.7,0.5,0.1,0.9211,0.7,"Symbolic","frequency","symbolic_natural",28
14,0.7,0.5,0.3,0.7955,0.7,"Symbolic","frequency","symbolic_natural",29
14,0.7,0.5,0.5,0.7,0.7,"Symbolic","frequency","symbolic_natural",30
14,0.7,0.7,0.1,0.9423,0.7,"Symbolic","frequency","symbolic_natural",31
14,0.7,0.7,0.3,0.8448,0.7,"Symbolic","frequency","symbolic_natural",32
14,0.7,0.7,0.5,0.7656,0.7,"Symbolic","frequency","symbolic_natural",33
14,0.7,0.9,0.1,0.9545,0.7,"Symbolic","frequency","symbolic_natural",34
14,0.7,0.9,0.3,0.875,0.7,"Symbolic","frequency","symbolic_natural",35
14,0.7,0.9,0.5,0.8077,0.7,"Symbolic","frequency","symbolic_natural",36
14,0.9,0.5,0.1,0.9783,0.9,"Symbolic","frequency","symbolic_natural",37
14,0.9,0.5,0.3,0.9375,0.9,"Symbolic","frequency","symbolic_natural",38
14,0.9,0.5,0.5,0.9,0.9,"Symbolic","frequency","symbolic_natural",39
14,0.9,0.7,0.1,0.9844,0.9,"Symbolic","frequency","symbolic_natural",40
14,0.9,0.7,0.3,0.9545,0.9,"Symbolic","frequency","symbolic_natural",41
14,0.9,0.7,0.5,0.9265,0.9,"Symbolic","frequency","symbolic_natural",42
14,0.9,0.9,0.1,0.9878,0.9,"Symbolic","frequency","symbolic_natural",43
14,0.9,0.9,0.3,0.9643,0.9,"Symbolic","frequency","symbolic_natural",44
14,0.9,0.9,0.5,0.9419,0.9,"Symbolic","frequency","symbolic_natural",45
15,0.1,0.5,0.1,0.3571,0.36,"Symbolic","frequency","symbolic_natural",1
15,0.1,0.5,0.3,0.1562,0.16,"Symbolic","frequency","symbolic_natural",2
15,0.1,0.5,0.5,0.1,0.1,"Symbolic","frequency","symbolic_natural",3
15,0.1,0.7,0.1,0.4375,0.44,"Symbolic","frequency","symbolic_natural",4
15,0.1,0.7,0.3,0.2059,0.21,"Symbolic","frequency","symbolic_natural",5
